employee_id,nom,prenom,genre,date_naissance,email,departement,ville,contrat,date_embauche,anciennete_annees,salaire_mensuel_brut,manager_id,temps_partiel,taux_activite
2597,David,Paul,F,2012-11-20,paul.david@datascope.fr,Legal,Grenoble,CDD,2023-07-24,1.4,0,,Non,100
2638,Durand,Louis,F,1996-06-05,louis.durand@datascope.fr,Juridique,Grenoble,CDI,2019-01-26,5.9,3673.0,1335,Non,100
1617,David,Pierre,F,1996-05-24,pierre.david@datascope.fr,RH,Lyon,CDI,2015-05-19,9.6,3481.0,2067,Non,100
3396,Garcia,Chloé,F,1973-01-02,chloé.garcia@datascope.fr,Finance,Strasbourg,CDI,2024-04-24,0.7,3424.0,2967,Non,100
1027,Leroy,Antoine,M,1992-09-01,antoine.leroy@datascope.fr,Finance,Toulouse,CDI,2021-08-11,3.4,3948.0,1335,Non,80
1773,Bertrand,Louis,M,1988-09-17,louis.bertrand@datascope.fr,RH,Lyon,Alternance,2016-05-23,8.6,900,3142,Non,100
2913,Bernard,Pierre,M,1988-07-16,pierre.bernard@datascope.fr,Finance,Marseille,CDI,2020-05-11,4.6,1405.0,2515,Non,100
1014,Laurent,Julie,NB,1989-11-07,julie.laurent@datascope.fr,RH,Nice,Stage,2019-03-17,5.8,900,1005,Oui,80
3059,Dubois,Nicolas,M,1967-11-08,nicolas.dubois@datascope.fr,RH,Lille,CDI,2019-07-26,5.4,2253.0,3142,Non,100
2840,David,Antoine,M,1987-09-10,antoine.david@datascope.fr,Informatique,Lyon,CDI,2018-11-08,6.1,2449.0,,Oui,100
2775,Simon,Inès,F,1978-05-18,inès.simon@datascope.fr,Logistique,Lille,CDI,2018-04-06,6.7,1984.0,2461,Non,80
1970,Laurent,Paul,M,1979-07-01,paul.laurent@datascope.fr,Commercial,Strasbourg,CDI,2018-11-11,6.1,3813.0,1401,Non,50
2872,Lefebvre,Nicolas,F,2012-06-24,nicolas.lefebvre@datascope.fr,Juridique,Grenoble,CDD,2019-12-31,5.0,,1307,Non,100
1265,Leroy,Alice,F,2012-09-19,alice.leroy@datascope.fr,Logistics,Lille,CDD,2018-08-27,6.3,0,2597,Non,50
1050,Vincent,Nicolas,M,1998-02-10,nicolas.vincent@datascope.fr,Informatique,Lyon,CDI,2022-10-28,2.2,3320.0,1127,Non,50
3350,Bernard,Louis,M,1976-04-07,louis.bernard@datascope.fr,Logistique,Paris,CDI,2020-03-06,4.8,2490.0,1179,Non,100
1059,Petit,Lucas,M,1983-01-01,lucas.petit@datascope.fr,Commercial,Bordeaux,CDI,2021-06-07,3.6,1620.0,1196,Non,100
1238,Garcia,Nicolas,F,1978-07-11,nicolas.garcia@datascope.fr,Finance,Grenoble,Alternance,2018-02-20,6.9,1350.0,1875,Oui,100
2278,Leroy,Louis,M,1978-08-13,louis.leroy@datascope.fr,Finance,Bordeaux,CDI,2024-04-21,0.7,4175.0,,Non,100
2387,Michel,Théo,M,1979-02-14,théo.michel@datascope.fr,Juridique,Lyon,Stage,2019-07-04,5.5,900,2619,Non,50
1135,Thomas,Paul,M,1982-05-03,paul.thomas@datascope.fr,Finance,Nantes,Stage,2017-02-10,7.9,905.0,2067,Non,100
1309,Bertrand,Léa,F,1984-03-03,léa.bertrand@datascope.fr,Finance,Grenoble,Alternance,2016-08-01,8.4,1055.0,1801,Non,100
2355,Vincent,Inès,M,1978-10-27,inès.vincent@datascope.fr,RH,Strasbourg,CDI,2021-12-01,3.1,3225.0,1519,Non,100
2230,Thomas,Sarah,F,1989-09-20,sarah.thomas@datascope.fr,Opérations,Nice,CDI,2017-08-28,7.3,1961.0,2525,Non,100
3192,Richard,Pierre,F,1984-12-05,pierre.richard@datascope.fr,Juridique,Lille,CDI,2023-04-26,1.7,4062.0,3284,Non,50
2245,Roux,Thomas,F,2011-12-19,thomas.rouxdatascope.fr,Legal,Grenoble,Stage,2022-01-08,3.0,0,,Non,100
2026,Richard,Emma,F,1987-05-07,emma.richard@datascope.fr,RH,Lille,CDD,2022-08-09,2.4,3409.0,1247,Non,100
1354,David,Inès,M,1995-08-11,inès.david@datascope.fr,Juridique,Bordeaux,Alternance,2023-03-09,1.8,1528.0,2597,Oui,50
3270,Dubois,Camille,M,1971-12-24,camille.dubois@datascope.fr,Finance,Nice,CDD,2015-10-02,9.2,2388.0,2619,Non,80
1180,Bertrand,Julie,M,1980-10-26,julie.bertrand@datascope.fr,Opérations,Strasbourg,CDI,2018-05-18,6.6,3048.0,3028,Non,100
3134,Martin,Camille,M,1986-08-23,camille.martin@datascope.fr,Informatique,Nantes,CDI,2018-04-07,6.7,3184.0,2597,Non,100
3233,Michel,Louis,M,1970-12-03,louis.michel@datascope.fr,Direction,Nice,CDD,2019-02-04,5.9,2326.0,2067,Non,80
3078,Laurent,Louis,F,1970-10-02,louis.laurent@datascope.fr,Opérations,Strasbourg,CDI,2018-08-15,6.4,2656.0,1641,Oui,80
2224,Vincent,Léa,M,1990-06-07,léa.vincent@datascope.fr,R&D,Nice,CDI,2016-05-05,8.7,3539.0,,Oui,50
3131,Simon,Hugo,F,1980-01-04,hugo.simon@datascope.fr,Finance,Lyon,CDI,2020-07-11,4.5,3023.0,1641,Non,100
2304,David,Pierre,NB,1971-12-01,pierre.david@datascope.fr,Logistique,Lille,CDD,2016-05-08,8.6,2844.0,1747,Non,100
1098,Robert,Nicolas,F,1988-03-08,nicolas.robert@datascope.fr,Logistique,Strasbourg,CDI,2019-07-21,5.4,1314.0,1247,Non,100
1560,Lefebvre,Louis,F,1971-07-31,louis.lefebvre@datascope.fr,R&D,Strasbourg,CDD,2019-11-14,5.1,2259.0,3284,Non,100
1160,Lefebvre,Sophie,NB,1968-11-02,sophie.lefebvre@datascope.fr,Logistique,Lyon,Alternance,2017-10-20,7.2,1131.0,1561,Non,100
1608,Fournier,Emma,F,1990-07-23,emma.fournier@datascope.fr,Marketing,Grenoble,CDI,2017-10-29,7.2,2906.0,1569,Non,80
1132,Robert,Théo,F,2000-12-01,théo.robert@datascope.fr,Opérations,Lyon,CDI,2021-04-27,3.7,3711.0,3028,Non,100
2088,Robert,Inès,M,1981-05-14,inès.robert@datascope.fr,Informatique,Toulouse,Alternance,2016-08-22,8.4,1608.0,3334,Non,50
1718,Dubois,Lucas,M,1999-03-25,lucas.dubois@datascope.fr,Informatique,Lyon,Interim,2023-10-17,1.2,2381.0,1569,Oui,100
2722,Michel,Marie,F,1978-09-14,marie.michel@datascope.fr,Logistique,Bordeaux,CDI,2022-05-07,2.7,2971.0,1747,Oui,100
2028,Bertrand,Emma,M,1996-05-09,emma.bertrand@datascope.fr,Commercial,Nantes,CDI,2019-10-28,5.2,1331.0,1641,Oui,80
2378,Leroy,Louis,F,1997-02-26,louis.leroy@datascope.fr,Finance,Lyon,Stage,2018-06-29,6.5,900,2525,Non,100
1865,David,Emma,M,1998-07-28,emma.david@datascope.fr,Opérations,Nantes,CDD,2019-06-08,5.6,3170.0,,Non,100
1017,Michel,Paul,F,1982-06-12,paul.michel@datascope.fr,RH,Grenoble,CDI,2021-05-30,3.6,2414.0,3378,Oui,100
2685,Bertrand,Julie,M,1971-02-07,julie.bertrand@datascope.fr,RH,Grenoble,CDD,2023-02-09,1.9,1510.0,1790,Non,100
3116,Roux,Marie,M,2010-06-20,marie.roux@datascope.fr,Juridique,Bordeaux,Alternance,2023-07-10,1.5,,1641,Non,100
1234,Thomas,Julie,F,1991-08-26,julie.thomas@datascope.fr,R&D,Lyon,CDI,2015-05-20,9.6,2190.0,1401,Non,100
3051,Roux,Julie,M,1983-10-09,julie.roux@datascope.fr,Marketing,Paris,CDI,2023-08-30,1.3,2972.0,1801,Non,50
2437,Dubois,Léa,M,1993-10-09,léa.dubois@datascope.fr,R&D,Bordeaux,Interim,2016-09-13,8.3,2530.0,,Non,100
1871,Petit,Julie,M,1968-11-01,julie.petit@datascope.fr,Marketing,Nice,CDD,2024-11-11,0.1,2814.0,2607,Oui,80
2198,Bertrand,Antoine,F,2011-11-05,antoine.bertrand@datascope.fr,Marketing,Marseille,CDD,2023-04-22,1.7,,3334,Non,80
1284,Martin,Antoine,F,1995-02-09,antoine.martin@datascope.fr,Direction,Paris,Alternance,2019-04-28,5.7,1210.0,,Non,100
1909,David,Antoine,F,1986-09-08,antoine.david@datascope.fr,Finance,Nice,CDI,2023-09-04,1.3,1873.0,1845,Non,100
1889,Thomas,Julie,NB,1997-07-25,julie.thomas@datascope.fr,Opérations,Strasbourg,CDI,2023-07-17,1.5,2885.0,2122,Non,100
1545,Martin,Chloé,M,1989-05-05,chloé.martin@datascope.fr,Finance,Nice,Alternance,2021-02-17,3.9,1117.0,3016,Non,100
3255,Vincent,Alice,M,1977-05-18,alice.vincent@datascope.fr,Commercial,Bordeaux,Interim,2023-09-29,1.3,1539.0,1948,Non,100
2320,Richard,Sarah,NB,1988-06-17,sarah.richard@datascope.fr,Commercial,Nantes,CDI,2020-10-19,4.2,,,Non,100
1590,Fournier,Léa,F,1979-11-05,léa.fournier@datascope.fr,Informatique,Bordeaux,CDI,2023-12-15,1.0,2574.0,2421,Oui,100
1082,Fournier,Camille,M,1990-03-06,camille.fournier@datascope.fr,Logistique,Lille,CDI,2015-01-23,9.9,1365.0,,Oui,100
3033,Simon,Pierre,F,1983-10-02,pierre.simon@datascope.fr,Logistique,Bordeaux,CDD,2024-01-19,1.0,3367.0,1880,Non,100
1872,Laurent,Antoine,F,1986-09-28,antoine.laurent@datascope.fr,Informatique,Marseille,CDI,2023-10-17,1.2,2347.0,1801,Non,100
1244,Lefebvre,Antoine,F,1985-04-12,antoine.lefebvre@datascope.fr,Commercial,Bordeaux,CDI,2024-09-05,0.3,2672.0,1845,Non,100
2676,Fournier,Antoine,F,1988-02-21,antoine.fournier@datascope.fr,Finance,Marseille,CDI,2022-10-31,2.2,2366.0,1561,Non,100
2887,Robert,Emma,F,1982-04-19,emma.robert@datascope.fr,Opérations,Nantes,CDI,2019-09-15,5.3,2973.0,2122,Non,80
2409,Durand,Louis,F,1965-03-20,louis.durand@datascope.fr,Logistique,Nice,Stage,2018-09-13,6.3,900,2515,Non,80
2591,Michel,Paul,F,1981-09-25,paul.michel@datascope.fr,Informatique,Nantes,CDI,2023-09-25,1.3,3348.0,1519,Non,100
3147,Martin,Alice,M,2013-08-21,alice.martin@datascope.fr,HR,Toulouse,CDI,2024-09-07,0.3,0,3016,Non,100
3368,Robert,Marie,M,1974-10-27,marie.robert@datascope.fr,Informatique,Strasbourg,Alternance,2020-08-09,4.4,1054.0,1948,Non,50
3199,Roux,Alice,NB,1994-01-28,alice.roux@datascope.fr,RH,Grenoble,CDD,2023-11-24,1.1,2316.0,,Oui,50
2933,Thomas,Hugo,M,1996-12-18,hugo.thomas@datascope.fr,Commercial,Toulouse,Alternance,2015-11-12,9.1,900,1875,Non,100
2069,Vincent,Léa,M,1967-08-12,léa.vincent@datascope.fr,Finance,Lyon,Alternance,2015-08-21,9.4,900,2645,Non,100
2035,Michel,Léa,F,1989-07-09,léa.michel@datascope.fr,Juridique,Paris,CDI,2015-03-14,9.8,2698.0,1247,Oui,80
1692,Bernard,Alice,M,1996-01-17,alice.bernard@datascope.fr,Informatique,Marseille,CDI,2019-01-10,6.0,2239.0,,Non,100
2042,Roux,Antoine,M,1982-01-03,antoine.roux@datascope.fr,Marketing,Paris,Interim,2016-11-29,8.1,2011.0,1201,Non,100
2948,Vincent,Louis,F,1989-11-04,louis.vincent@datascope.fr,RH,Grenoble,CDI,2022-09-08,2.3,1370.0,1519,Non,100
1522,Vincent,Paul,F,1981-01-08,paul.vincent@datascope.fr,Logistique,Toulouse,Alternance,2019-10-13,5.2,900,,Non,80
3138,David,Léa,M,1967-09-09,léa.david@datascope.fr,Juridique,Strasbourg,CDI,2017-05-08,7.6,2684.0,1641,Oui,50
1036,Bernard,Théo,M,1979-05-27,théo.bernard@datascope.fr,Direction,Grenoble,CDI,2020-01-21,4.9,2170.0,2461,Non,100
2892,Garcia,Chloé,M,1979-03-16,chloé.garcia@datascope.fr,Informatique,Toulouse,CDI,2021-06-11,3.6,2915.0,2515,Non,100
2459,Fournier,Emma,M,1999-03-24,emma.fournier@datascope.fr,Commercial,Nantes,CDD,2018-11-25,6.1,1951.0,1195,Non,100
2100,Durand,Lucas,M,2010-12-23,lucas.durand@datascope.fr,Commercial,Bordeaux,CDI,2019-12-04,5.1,,1307,Non,100
1703,Robert,Chloé,M,1998-11-16,chloé.robert@datascope.fr,R&D,Grenoble,CDI,2019-08-08,5.4,2876.0,1569,Non,80
1789,Roux,Sarah,F,1998-01-12,sarah.roux@datascope.fr,Logistique,Bordeaux,CDI,2019-03-08,5.8,3386.0,1845,Non,80
1884,Fournier,Thomas,F,1990-04-06,thomas.fournier@datascope.fr,Direction,Nice,Alternance,2018-07-03,6.5,1662.0,2607,Oui,100
2533,Bertrand,Lucas,F,1991-04-19,lucas.bertrand@datascope.fr,Logistique,Bordeaux,CDI,2017-05-05,7.7,2689.0,1401,Non,100
2828,Vincent,Emma,M,1982-10-19,emma.vincent@datascope.fr,Commercial,Grenoble,Alternance,2018-08-14,6.4,1228.0,1127,Non,100
1827,Fournier,Hugo,F,1972-07-17,hugo.fournier@datascope.fr,R&D,Marseille,CDD,2015-01-11,10.0,2775.0,,Oui,100
2660,Laurent,Marie,F,1985-11-20,marie.laurent@datascope.fr,R&D,Bordeaux,Alternance,2020-10-25,4.2,900,3142,Non,100
1013,Roux,Nicolas,F,1981-11-30,nicolas.roux@datascope.fr,Informatique,Lille,CDI,2020-05-04,4.7,2899.0,1335,Non,100
3181,Michel,Julie,M,2000-06-17,julie.michel@datascope.fr,Direction,Nantes,CDI,2018-06-26,6.5,4295.0,2067,Non,50
1356,Roux,Emma,F,1986-04-19,emma.roux@datascope.fr,Direction,Lyon,CDD,2018-12-19,6.0,1658.0,3118,Non,80
1541,Fournier,Lucas,M,1982-02-10,lucas.fournier@datascope.fr,Commercial,Lille,CDI,2019-07-04,5.5,3928.0,2645,Non,100
1916,Roux,Thomas,M,1967-05-28,thomas.roux@datascope.fr,Informatique,Nice,CDD,2016-02-19,8.9,1608.0,1136,Non,100
3021,Vincent,Hugo,F,2012-04-22,hugo.vincent@datascope.fr,Direction,Paris,CDI,2018-02-14,6.9,,2421,Non,100
1925,Fournier,Antoine,M,1967-06-05,antoine.fournier@datascope.fr,Marketing,Lille,CDI,2022-06-16,2.5,4055.0,1875,Oui,100
2114,Martin,Léa,M,1974-09-03,léa.martin@datascope.fr,Informatique,Nice,Stage,2021-03-14,3.8,900,,Oui,80
2284,Laurent,Julie,M,1996-01-01,julie.laurent@datascope.fr,Informatique,Lyon,CDD,2017-08-01,7.4,1913.0,3028,Non,100
2760,Simon,Camille,M,1966-12-20,camille.simon@datascope.fr,Juridique,Nice,Alternance,2018-04-29,6.7,900,,Non,100
2263,Lefebvre,Thomas,M,1971-04-10,thomas.lefebvre@datascope.fr,Finance,Marseille,CDI,2021-10-14,3.2,2413.0,1401,Non,50
1198,Petit,Romain,M,1966-07-12,romain.petit@datascope.fr,Finance,Strasbourg,CDD,2015-04-08,9.7,2250.0,1194,Non,100
3272,Lefebvre,Thomas,NB,1982-05-19,thomas.lefebvre@datascope.fr,Direction,Grenoble,CDI,2024-01-10,1.0,2361.0,,Non,100
2342,Roux,Inès,M,1972-06-15,inès.roux@datascope.fr,Direction,Nice,CDI,2017-12-26,7.0,4000.0,1307,Non,100
3391,Petit,Romain,F,1977-03-18,romain.petit@datascope.fr,Commercial,Toulouse,CDI,2015-02-04,9.9,2433.0,1401,Oui,100
1813,Thomas,Julie,F,1971-04-12,julie.thomas@datascope.fr,Logistique,Lille,CDI,2022-12-29,2.0,3446.0,,Non,100
1260,Thomas,Inès,F,1997-07-19,inès.thomas@datascope.fr,Informatique,Nice,CDI,2022-05-28,2.6,3111.0,1413,Non,100
2282,Vincent,Paul,F,1991-11-12,paul.vincent@datascope.fr,Informatique,Marseille,Stage,2015-09-07,9.3,900,1641,Non,80
3217,Roux,Julie,F,1998-07-29,julie.roux@datascope.fr,Informatique,Bordeaux,CDI,2020-09-29,4.3,2471.0,1801,Non,100
1798,Robert,Camille,M,1994-04-12,camille.robert@datascope.fr,Direction,Grenoble,CDI,2019-03-26,5.8,2626.0,1194,Non,100
2758,Vincent,Inès,F,1990-01-12,inès.vincent@datascope.fr,Commercial,Paris,CDI,2021-03-25,3.8,3470.0,1092,Oui,50
1791,Thomas,Louis,M,1996-02-26,louis.thomas@datascope.fr,RH,Nice,Alternance,2016-06-03,8.6,1261.0,1818,Non,100
2000,Leroy,Hugo,F,1992-12-10,hugo.leroy@datascope.fr,R&D,Lyon,CDI,2021-10-11,3.2,2990.0,2515,Non,80
3215,Dubois,Théo,NB,1990-06-12,théo.dubois@datascope.fr,R&D,Strasbourg,CDI,2023-10-30,1.2,2210.0,1005,Non,50
1388,Laurent,Alice,F,1984-03-08,alice.laurent@datascope.fr,Marketing,Lyon,CDI,2019-02-23,5.9,2297.0,1127,Non,80
2124,David,Paul,M,1996-12-17,paul.david@datascope.fr,Opérations,Toulouse,CDI,2019-03-12,5.8,2006.0,2122,Non,100
1165,Martin,Sophie,M,1983-08-11,sophie.martin@datascope.fr,Commercial,Paris,CDI,2019-10-10,5.2,4266.0,2967,Oui,50
2260,Simon,Inès,M,1975-09-28,inès.simon@datascope.fr,R&D,Marseille,CDI,2018-03-14,6.8,2011.0,1790,Oui,100
1515,Martin,Emma,M,1994-07-05,emma.martin@datascope.fr,Commercial,Nice,CDI,2023-08-22,1.4,2483.0,3142,Non,80
2647,Petit,Marie,M,1973-01-22,marie.petit@datascope.fr,Opérations,Lyon,CDI,2015-09-18,9.3,1839.0,2645,Non,100
1946,Leroy,Lucas,F,1990-06-27,lucas.leroy@datascope.fr,Juridique,Paris,CDI,2016-01-04,9.0,3668.0,3004,Non,50
2086,Dubois,Julie,F,1983-10-16,julie.dubois@datascope.fr,Marketing,Nice,CDI,2019-11-06,5.2,2799.0,2245,Non,100
2006,Lefebvre,Romain,M,1975-12-06,romain.lefebvre@datascope.fr,Logistique,Grenoble,CDI,2023-06-07,1.6,2482.0,1818,Oui,80
2422,Robert,Antoine,F,1969-11-17,antoine.robert@datascope.fr,R&D,Grenoble,Alternance,2022-11-02,2.2,900,1569,Oui,100
1675,Bertrand,Léa,F,1982-01-22,léa.bertrand@datascope.fr,Informatique,Nantes,CDI,2017-01-20,7.9,3022.0,2630,Non,50
2749,Martin,Paul,F,1974-09-16,paul.martin@datascope.fr,Finance,Toulouse,CDI,2019-09-02,5.3,2753.0,3334,Non,100
1091,Fournier,Marie,M,1993-08-29,marie.fournier@datascope.fr,R&D,Grenoble,CDI,2019-11-29,5.1,3000.0,1880,Non,100
2851,Richard,Romain,M,1969-10-01,romain.richard@datascope.fr,Opérations,Toulouse,CDI,2021-12-23,3.0,1770.0,,Non,100
2441,Fournier,Julie,M,1965-08-09,julie.fournier@datascope.fr,RH,Paris,Alternance,2023-04-05,1.7,1437.0,,Oui,100
2356,Fournier,Camille,M,2000-09-27,camille.fournier@datascope.fr,Commercial,Lille,CDI,2016-04-28,8.7,2475.0,3334,Non,50
1582,Fournier,Hugo,F,1968-08-02,hugo.fournier@datascope.fr,Informatique,Strasbourg,Stage,2019-12-23,5.0,900,2525,Non,100
1141,Dubois,Antoine,F,1966-10-10,antoine.dubois@datascope.fr,Informatique,Strasbourg,CDI,2017-12-09,7.1,4036.0,,Non,80
2096,Martin,Thomas,M,1966-07-13,thomas.martin@datascope.fr,Opérations,Marseille,CDD,2024-05-08,0.6,1126.0,2461,Non,50
2379,Moreau,Alice,M,1967-04-20,alice.moreau@datascope.fr,Direction,Grenoble,Alternance,2020-06-05,4.6,1445.0,1092,Non,80
1475,Simon,Thomas,F,1993-06-02,thomas.simon@datascope.fr,Direction,Toulouse,Alternance,2017-01-24,7.9,1276.0,,Oui,100
1478,David,Antoine,F,1985-03-04,antoine.david@datascope.fr,Direction,Strasbourg,CDI,2023-05-23,1.6,1872.0,2122,Oui,80
1690,Leroy,Pierre,F,1972-07-01,pierre.leroy@datascope.fr,Informatique,Nantes,CDD,2021-02-05,3.9,2170.0,,Non,100
2079,Fournier,Romain,F,1986-12-08,romain.fournier@datascope.fr,Marketing,Lyon,CDD,2021-03-04,3.8,1959.0,2630,Non,100
3115,Bernard,Thomas,M,1994-07-16,thomas.bernard@datascope.fr,Finance,Lille,CDI,2019-05-10,5.6,2012.0,2515,Non,50
2600,Thomas,Louis,M,1994-07-07,louis.thomas@datascope.fr,Commercial,Toulouse,CDI,2017-01-27,7.9,3482.0,1196,Non,100
2998,Laurent,Hugo,F,1967-01-16,hugo.laurent@datascope.fr,R&D,Nice,CDI,2022-11-10,2.1,3439.0,,Non,50
1126,Bertrand,Camille,NB,1991-06-23,camille.bertrand@datascope.fr,Commercial,Strasbourg,CDI,2017-11-22,7.1,1248.0,2835,Oui,100
2549,Robert,Alice,F,1968-12-08,alice.robert@datascope.fr,Direction,Lille,Stage,2018-02-19,6.9,,,Non,100
1080,Bernard,Sophie,F,1974-04-26,sophie.bernard@datascope.fr,RH,Lyon,CDI,2022-04-23,2.7,2841.0,2619,Non,100
3161,David,Paul,M,1997-01-27,paul.david@datascope.fr,Opérations,Grenoble,CDD,2024-06-21,0.5,2744.0,1569,Non,100
2610,Vincent,Lucas,M,1965-04-08,lucas.vincent@datascope.fr,RH,Marseille,CDI,2024-01-14,1.0,3859.0,,Non,100
2348,Vincent,Hugo,F,2015-06-25,hugo.vincent@datascope.fr,Opérations,Lyon,CDI,2016-11-16,8.1,,1196,Non,100
1605,Moreau,Théo,M,1967-05-05,théo.moreau@datascope.fr,RH,Nice,CDI,2021-06-03,3.6,2108.0,2245,Non,100
2989,Richard,Inès,F,1967-05-28,inès.richard@datascope.fr,R&D,Lyon,CDD,2019-05-25,5.6,3702.0,,Non,100
1204,Thomas,Sophie,F,1991-07-29,sophie.thomas@datascope.fr,Finance,Marseille,Alternance,2020-01-16,5.0,1205.0,1818,Non,80
1674,Laurent,Alice,M,1987-04-19,alice.laurent@datascope.fr,Juridique,Nice,CDI,2023-02-28,1.8,2904.0,2067,Non,50
3379,Robert,Pierre,NB,1996-09-07,pierre.robert@datascope.fr,Finance,Marseille,CDD,2017-01-08,8.0,2244.0,1948,Non,100
1047,Richard,Antoine,M,1971-05-11,antoine.richard@datascope.fr,Direction,Nice,CDI,2024-03-06,0.8,2659.0,2421,Non,80
1920,Lefebvre,Alice,F,1980-02-20,alice.lefebvre@datascope.fr,Informatique,Paris,Interim,2019-09-27,5.3,1467.0,1136,Non,100
3193,Lefebvre,Léa,M,1974-10-13,léa.lefebvre@datascope.fr,Juridique,Grenoble,CDD,2020-08-19,4.4,2456.0,2597,Oui,100
1162,Robert,Marie,F,1971-08-17,marie.robert@datascope.fr,RH,Marseille,CDI,2016-03-17,8.8,2274.0,1136,Non,100
2443,Michel,Antoine,F,1982-06-29,antoine.michel@datascope.fr,Marketing,Bordeaux,CDI,2024-01-14,1.0,2008.0,,Non,100
1005,Michel,Théo,F,2010-01-22,théo.micheldatascope.fr,Operations,Grenoble,CDI,2021-03-04,-2.4,0,1790,Non,100
2762,Fournier,Théo,M,1994-07-18,théo.fournier@datascope.fr,RH,Marseille,CDD,2016-04-25,8.7,2143.0,,Oui,100
2728,Martin,Chloé,M,1991-06-01,chloé.martin@datascope.fr,Marketing,Paris,CDI,2021-05-08,3.6,3105.0,1335,Oui,100
2149,Moreau,Thomas,M,1986-09-20,thomas.moreau@datascope.fr,RH,Strasbourg,Alternance,2022-03-25,2.8,1128.0,,Non,100
2103,Robert,Sophie,F,1991-09-26,sophie.robert@datascope.fr,Direction,Bordeaux,CDI,2015-05-31,9.6,2952.0,1880,Non,50
3016,Thomas,Nicolas,F,2014-05-15,nicolas.thomas@datascope.fr,Management,Paris,CDD,2018-07-21,6.4,0,,Non,80
3180,Vincent,Romain,F,1977-05-23,romain.vincent@datascope.fr,Direction,Nice,CDI,2020-10-29,4.2,1426.0,1005,Oui,100
2953,Martin,Antoine,F,1980-09-06,antoine.martin@datascope.fr,Opérations,Marseille,CDI,2022-03-04,2.8,2582.0,2607,Non,100
1419,Vincent,Romain,M,1967-04-24,romain.vincent@datascope.fr,Marketing,Nantes,Alternance,2020-02-07,4.9,1163.0,1194,Non,80
2474,Martin,Romain,M,1991-08-19,romain.martin@datascope.fr,Opérations,Nantes,CDI,2019-06-23,5.5,2615.0,1957,Non,100
1493,David,Nicolas,M,1966-01-21,nicolas.david@datascope.fr,RH,Lille,CDI,2023-09-08,1.3,1891.0,1136,Non,100
3132,Martin,Camille,F,1988-11-18,camille.martin@datascope.fr,Juridique,Lille,CDD,2022-10-29,2.2,2471.0,1948,Non,100
1788,Garcia,Thomas,F,1976-07-07,thomas.garcia@datascope.fr,Logistique,Toulouse,CDD,2021-11-23,3.1,2393.0,,Non,100
2973,Simon,Louis,M,1971-05-14,louis.simon@datascope.fr,RH,Nice,CDI,2018-02-02,6.9,3396.0,1747,Non,100
1495,Simon,Hugo,M,1978-06-12,hugo.simon@datascope.fr,Opérations,Strasbourg,CDI,2017-08-19,7.4,2181.0,2630,Non,50
2542,Dubois,Romain,F,1999-09-21,romain.dubois@datascope.fr,Informatique,Bordeaux,CDI,2024-04-05,0.7,2313.0,3284,Oui,50
2353,Dubois,Nicolas,F,1989-01-01,nicolas.dubois@datascope.fr,Direction,Grenoble,CDI,2024-11-09,0.1,3754.0,2515,Oui,100
3313,Bertrand,Théo,M,1996-11-13,théo.bertrand@datascope.fr,Marketing,Nice,Stage,2022-04-16,2.7,900,1247,Non,100
3336,Richard,Hugo,F,1979-11-23,hugo.richard@datascope.fr,Juridique,Nantes,Interim,2016-03-15,8.8,1401.0,2607,Non,100
1879,Garcia,Emma,F,1995-05-04,emma.garcia@datascope.fr,Direction,Lille,Alternance,2023-11-11,1.1,1119.0,3004,Non,100
2645,Laurent,Marie,M,2012-06-14,marie.laurent@datascope.fr,Finance,Lyon,CDI,2020-09-02,4.3,0,1100,Non,80
1355,Leroy,Paul,NB,1988-11-20,paul.leroy@datascope.fr,Logistique,Marseille,CDI,2017-08-15,7.4,2003.0,2245,Non,100
2272,Roux,Romain,F,1987-10-14,romain.roux@datascope.fr,Direction,Grenoble,CDI,2024-06-07,0.6,3200.0,1005,Non,50
2366,Laurent,Alice,M,1968-03-14,alice.laurent@datascope.fr,Informatique,Toulouse,CDI,2019-08-26,5.3,2832.0,1880,Non,100
1181,Laurent,Alice,M,1966-05-12,alice.laurent@datascope.fr,RH,Marseille,CDI,2024-02-19,0.9,2141.0,1335,Non,100
1447,Bernard,Sophie,M,1984-02-20,sophie.bernard@datascope.fr,Marketing,Nice,CDI,2015-06-23,9.5,2916.0,2421,Non,50
2952,Thomas,Hugo,M,1982-12-22,hugo.thomas@datascope.fr,Opérations,Marseille,Alternance,2017-03-30,7.8,935.0,1194,Non,50
3081,Simon,Emma,M,1973-06-07,emma.simon@datascope.fr,Opérations,Lyon,CDI,2021-03-31,3.8,2015.0,1194,Non,100
2309,Michel,Marie,F,1970-01-23,marie.michel@datascope.fr,Commercial,Strasbourg,CDI,2022-01-11,3.0,3615.0,,Oui,100
3342,Petit,Camille,F,1997-09-27,camille.petit@datascope.fr,Marketing,Marseille,CDI,2024-10-12,0.2,2829.0,1880,Non,100
2800,Fournier,Thomas,M,1982-12-28,thomas.fournier@datascope.fr,Logistique,Toulouse,CDD,2021-12-06,3.1,2116.0,,Non,100
1991,Robert,Théo,F,1966-04-01,théo.robert@datascope.fr,RH,Strasbourg,CDI,2022-05-03,2.7,2036.0,3118,Non,80
1587,Bertrand,Thomas,M,1995-03-16,thomas.bertrand@datascope.fr,Commercial,Nantes,CDI,2020-07-06,4.5,2213.0,1413,Non,50
